state,pollster_id,pollster,fte_grade,sample_size,population,methodology,end_date,nationwide_batch,answer,candidate_party,pct,committee_id
Virginia,1253,Research America Inc.,B/C,882.0,rv,Live Phone,9/15/2019,False,Trump,REP,39.0,C00580100
Arizona,1329,Bendixen & Amandi International,B/C,520.0,rv,Live Phone,9/12/2019,False,Trump,REP,45.0,C00580100
Arizona,1329,Bendixen & Amandi International,B/C,520.0,rv,Live Phone,9/12/2019,False,Trump,REP,42.0,C00580100
Arizona,1329,Bendixen & Amandi International,B/C,520.0,rv,Live Phone,9/12/2019,False,Biden,DEM,42.0,C00703975
Arizona,1329,Bendixen & Amandi International,B/C,520.0,rv,Live Phone,9/12/2019,False,Trump,REP,43.0,C00580100
Arizona,1329,Bendixen & Amandi International,B/C,520.0,rv,Live Phone,9/12/2019,False,Trump,REP,42.0,C00580100
Wisconsin,1483,Optimus,B/C,534.0,lv,Live Phone/Text,9/9/2019,False,Biden,DEM,44.0,C00703975
Wisconsin,1483,Optimus,B/C,534.0,lv,Live Phone/Text,9/9/2019,False,Trump,REP,42.0,C00580100
Wisconsin,1483,Optimus,B/C,534.0,lv,Live Phone/Text,9/9/2019,False,Trump,REP,43.0,C00580100
Wisconsin,1483,Optimus,B/C,534.0,lv,Live Phone/Text,9/9/2019,False,Trump,REP,42.0,C00580100
Michigan,1483,Optimus,B/C,529.0,lv,Live Phone/Text,9/9/2019,False,Biden,DEM,42.0,C00703975
Michigan,1483,Optimus,B/C,529.0,lv,Live Phone/Text,9/9/2019,False,Trump,REP,41.0,C00580100
Michigan,1483,Optimus,B/C,529.0,lv,Live Phone/Text,9/9/2019,False,Trump,REP,43.0,C00580100
Michigan,1483,Optimus,B/C,529.0,lv,Live Phone/Text,9/9/2019,False,Trump,REP,42.0,C00580100
Pennsylvania,1483,Optimus,B/C,527.0,lv,Live Phone/Text,9/9/2019,False,Biden,DEM,45.0,C00703975
Pennsylvania,1483,Optimus,B/C,527.0,lv,Live Phone/Text,9/9/2019,False,Trump,REP,41.0,C00580100
Pennsylvania,1483,Optimus,B/C,527.0,lv,Live Phone/Text,9/9/2019,False,Trump,REP,42.0,C00580100
Pennsylvania,1483,Optimus,B/C,527.0,lv,Live Phone/Text,9/9/2019,False,Trump,REP,41.0,C00580100
New Hampshire,1102,Emerson College,A-,1041.0,rv,IVR/Online,9/9/2019,False,Biden,DEM,54.6,C00703975
New Hampshire,1102,Emerson College,A-,1041.0,rv,IVR/Online,9/9/2019,False,Trump,REP,45.4,C00580100
New Hampshire,1102,Emerson College,A-,1041.0,rv,IVR/Online,9/9/2019,False,Trump,REP,47.5,C00580100
New Hampshire,1102,Emerson College,A-,1041.0,rv,IVR/Online,9/9/2019,False,Trump,REP,49.1,C00580100
New Hampshire,1102,Emerson College,A-,1041.0,rv,IVR/Online,9/9/2019,False,Trump,REP,50.9,C00580100
New Hampshire,1102,Emerson College,A-,1041.0,rv,IVR/Online,9/9/2019,False,Trump,REP,46.2,C00580100
Texas,1499,Univision/University of Houston/Latino Decisions/North Star Opinion Research,,1004.0,rv,Live Phone/Online,9/6/2019,False,Biden,DEM,47.0,C00703975
Texas,1499,Univision/University of Houston/Latino Decisions/North Star Opinion Research,,1004.0,rv,Live Phone/Online,9/6/2019,False,Trump,REP,43.0,C00580100
Texas,1499,Univision/University of Houston/Latino Decisions/North Star Opinion Research,,1004.0,rv,Live Phone/Online,9/6/2019,False,Trump,REP,42.0,C00580100
Texas,1499,Univision/University of Houston/Latino Decisions/North Star Opinion Research,,1004.0,rv,Live Phone/Online,9/6/2019,False,Trump,REP,42.0,C00580100
Texas,1499,Univision/University of Houston/Latino Decisions/North Star Opinion Research,,1004.0,rv,Live Phone/Online,9/6/2019,False,Trump,REP,44.0,C00580100
Texas,1499,Univision/University of Houston/Latino Decisions/North Star Opinion Research,,1004.0,rv,Live Phone/Online,9/6/2019,False,Trump,REP,41.0,C00580100
Texas,1499,Univision/University of Houston/Latino Decisions/North Star Opinion Research,,1004.0,rv,Live Phone/Online,9/6/2019,False,Trump,REP,41.0,C00580100
Wisconsin,1075,Marquette University Law School,A/B,800.0,rv,Live Phone,8/29/2019,False,Biden,DEM,51.0,C00703975
Wisconsin,1075,Marquette University Law School,A/B,800.0,rv,Live Phone,8/29/2019,False,Trump,REP,42.0,C00580100
Wisconsin,1075,Marquette University Law School,A/B,800.0,rv,Live Phone,8/29/2019,False,Trump,REP,44.0,C00580100
Wisconsin,1075,Marquette University Law School,A/B,800.0,rv,Live Phone,8/29/2019,False,Trump,REP,45.0,C00580100
Wisconsin,1075,Marquette University Law School,A/B,800.0,rv,Live Phone,8/29/2019,False,Trump,REP,44.0,C00580100
Wisconsin,1075,Marquette University Law School,A/B,672.0,lv,Live Phone,8/29/2019,False,Biden,DEM,51.0,C00703975
Wisconsin,1075,Marquette University Law School,A/B,672.0,lv,Live Phone,8/29/2019,False,Trump,REP,44.0,C00580100
Wisconsin,1075,Marquette University Law School,A/B,672.0,lv,Live Phone,8/29/2019,False,Trump,REP,46.0,C00580100
Wisconsin,1075,Marquette University Law School,A/B,672.0,lv,Live Phone,8/29/2019,False,Trump,REP,46.0,C00580100
Wisconsin,1075,Marquette University Law School,A/B,672.0,lv,Live Phone,8/29/2019,False,Trump,REP,46.0,C00580100
Texas,1486,Climate Nexus,,1660.0,rv,Online,8/25/2019,False,Biden,DEM,43.0,C00703975
Texas,1486,Climate Nexus,,1660.0,rv,Online,8/25/2019,False,Trump,REP,43.0,C00580100
Texas,1486,Climate Nexus,,1660.0,rv,Online,8/25/2019,False,Trump,REP,45.0,C00580100
Texas,1486,Climate Nexus,,1660.0,rv,Online,8/25/2019,False,Trump,REP,45.0,C00580100
Texas,1486,Climate Nexus,,1660.0,rv,Online,8/25/2019,False,Trump,REP,45.0,C00580100
Texas,1486,Climate Nexus,,1660.0,rv,Online,8/25/2019,False,Trump,REP,44.0,C00580100
Texas,1486,Climate Nexus,,1660.0,rv,Online,8/25/2019,False,Trump,REP,45.0,C00580100
Texas,1486,Climate Nexus,,1660.0,rv,Online,8/25/2019,False,Trump,REP,45.0,C00580100
Michigan,143,EPIC-MRA,B+,600.0,lv,Live Phone,8/21/2019,False,Biden,DEM,51.0,C00703975
Michigan,143,EPIC-MRA,B+,600.0,lv,Live Phone,8/21/2019,False,Trump,REP,41.0,C00580100
Michigan,143,EPIC-MRA,B+,600.0,lv,Live Phone,8/21/2019,False,Trump,REP,43.0,C00580100
Michigan,143,EPIC-MRA,B+,600.0,lv,Live Phone,8/21/2019,False,Trump,REP,44.0,C00580100
Michigan,143,EPIC-MRA,B+,600.0,lv,Live Phone,8/21/2019,False,Trump,REP,43.0,C00580100
Colorado,1102,Emerson College,A-,1000.0,rv,IVR/Online,8/19/2019,False,Biden,DEM,54.9,C00703975
Colorado,1102,Emerson College,A-,1000.0,rv,IVR/Online,8/19/2019,False,Trump,REP,45.1,C00580100
Colorado,1102,Emerson College,A-,1000.0,rv,IVR/Online,8/19/2019,False,Trump,REP,45.2,C00580100
Colorado,1102,Emerson College,A-,1000.0,rv,IVR/Online,8/19/2019,False,Trump,REP,48.5,C00580100
Colorado,1102,Emerson College,A-,1000.0,rv,IVR/Online,8/19/2019,False,Trump,REP,46.5,C00580100
Colorado,1102,Emerson College,A-,1000.0,rv,IVR/Online,8/19/2019,False,Trump,REP,45.3,C00580100
Nevada,801,Gravis Marketing,C,926.0,rv,IVR/Online,8/16/2019,False,Trump,REP,48.0,C00580100
Nevada,801,Gravis Marketing,C,926.0,rv,IVR/Online,8/16/2019,False,Trump,REP,46.0,C00580100
Nevada,801,Gravis Marketing,C,926.0,rv,IVR/Online,8/16/2019,False,Trump,REP,44.0,C00580100
Nevada,801,Gravis Marketing,C,926.0,rv,IVR/Online,8/16/2019,False,Biden,DEM,49.0,C00703975
Nevada,801,Gravis Marketing,C,926.0,rv,IVR/Online,8/16/2019,False,Trump,REP,43.0,C00580100
Nevada,801,Gravis Marketing,C,926.0,rv,IVR/Online,8/16/2019,False,Trump,REP,47.0,C00580100
Nevada,801,Gravis Marketing,C,926.0,rv,IVR/Online,8/16/2019,False,Trump,REP,46.0,C00580100
Nevada,801,Gravis Marketing,C,926.0,rv,IVR/Online,8/16/2019,False,Trump,REP,45.0,C00580100
Arizona,1293,OH Predictive Insights,B/C,600.0,lv,IVR/Live Phone,8/14/2019,False,Trump,REP,44.0,C00580100
Arizona,1293,OH Predictive Insights,B/C,600.0,lv,IVR/Live Phone,8/14/2019,False,Biden,DEM,45.0,C00703975
Arizona,1293,OH Predictive Insights,B/C,600.0,lv,IVR/Live Phone,8/14/2019,False,Trump,REP,43.0,C00580100
Arizona,1293,OH Predictive Insights,B/C,600.0,lv,IVR/Live Phone,8/14/2019,False,Trump,REP,45.0,C00580100
Arizona,1293,OH Predictive Insights,B/C,600.0,lv,IVR/Live Phone,8/14/2019,False,Trump,REP,44.0,C00580100
Arizona,1293,OH Predictive Insights,B/C,600.0,lv,IVR/Live Phone,8/14/2019,False,Trump,REP,43.0,C00580100
Alaska,573,Zogby Interactive/JZ Analytics,C+,321.0,lv,Online,8/9/2019,False,Biden,DEM,40.0,C00703975
Alaska,573,Zogby Interactive/JZ Analytics,C+,321.0,lv,Online,8/9/2019,False,Trump,REP,45.0,C00580100
Alaska,573,Zogby Interactive/JZ Analytics,C+,321.0,lv,Online,8/9/2019,False,Trump,REP,45.0,C00580100
Alaska,573,Zogby Interactive/JZ Analytics,C+,321.0,lv,Online,8/9/2019,False,Trump,REP,48.0,C00580100
Alaska,573,Zogby Interactive/JZ Analytics,C+,321.0,lv,Online,8/9/2019,False,Trump,REP,48.0,C00580100
Alaska,573,Zogby Interactive/JZ Analytics,C+,321.0,lv,Online,8/9/2019,False,Trump,REP,45.0,C00580100
New Hampshire,801,Gravis Marketing,C,505.0,rv,IVR/Online,8/6/2019,False,Trump,REP,41.0,C00580100
New Hampshire,801,Gravis Marketing,C,505.0,rv,IVR/Online,8/6/2019,False,Biden,DEM,53.0,C00703975
New Hampshire,801,Gravis Marketing,C,505.0,rv,IVR/Online,8/6/2019,False,Trump,REP,40.0,C00580100
New Hampshire,801,Gravis Marketing,C,505.0,rv,IVR/Online,8/6/2019,False,Trump,REP,44.0,C00580100
New Hampshire,801,Gravis Marketing,C,505.0,rv,IVR/Online,8/6/2019,False,Trump,REP,42.0,C00580100
New Hampshire,801,Gravis Marketing,C,505.0,rv,IVR/Online,8/6/2019,False,Trump,REP,44.0,C00580100
Utah,1243,Y2 Analytics,B/C,144.0,rv,Online,8/6/2019,False,Trump,REP,48.0,C00580100
Utah,1243,Y2 Analytics,B/C,144.0,rv,Online,8/6/2019,False,Trump,REP,48.0,C00580100
Utah,1243,Y2 Analytics,B/C,140.0,rv,Online,8/6/2019,False,Trump,REP,41.0,C00580100
Utah,1243,Y2 Analytics,B/C,144.0,rv,Online,8/6/2019,False,Trump,REP,39.0,C00580100
Utah,1243,Y2 Analytics,B/C,143.0,rv,Online,8/6/2019,False,Trump,REP,38.0,C00580100
Utah,1243,Y2 Analytics,B/C,149.0,rv,Online,8/6/2019,False,Biden,DEM,35.0,C00703975
Utah,1243,Y2 Analytics,B/C,149.0,rv,Online,8/6/2019,False,Trump,REP,36.0,C00580100
Utah,1243,Y2 Analytics,B/C,153.0,rv,Online,8/6/2019,False,Trump,REP,31.0,C00580100
California,460,SurveyUSA,A,2184.0,rv,Online,8/5/2019,False,Biden,DEM,61.0,C00703975
California,460,SurveyUSA,A,2184.0,rv,Online,8/5/2019,False,Trump,REP,27.0,C00580100
California,460,SurveyUSA,A,2184.0,rv,Online,8/5/2019,False,Trump,REP,30.0,C00580100
California,460,SurveyUSA,A,2184.0,rv,Online,8/5/2019,False,Trump,REP,30.0,C00580100
California,460,SurveyUSA,A,2184.0,rv,Online,8/5/2019,False,Trump,REP,30.0,C00580100
California,460,SurveyUSA,A,2184.0,rv,Online,8/5/2019,False,Trump,REP,29.0,C00580100
California,460,SurveyUSA,A,2184.0,rv,Online,8/5/2019,False,Trump,REP,28.0,C00580100
California,460,SurveyUSA,A,2184.0,rv,Online,8/5/2019,False,Trump,REP,28.0,C00580100
North Carolina,460,SurveyUSA,A,2113.0,rv,Online,8/5/2019,False,Biden,DEM,49.0,C00703975
North Carolina,460,SurveyUSA,A,2113.0,rv,Online,8/5/2019,False,Trump,REP,41.0,C00580100
North Carolina,460,SurveyUSA,A,2113.0,rv,Online,8/5/2019,False,Trump,REP,44.0,C00580100
North Carolina,460,SurveyUSA,A,2113.0,rv,Online,8/5/2019,False,Trump,REP,43.0,C00580100
North Carolina,460,SurveyUSA,A,2113.0,rv,Online,8/5/2019,False,Trump,REP,43.0,C00580100
North Carolina,460,SurveyUSA,A,2113.0,rv,Online,8/5/2019,False,Trump,REP,43.0,C00580100
North Carolina,460,SurveyUSA,A,2113.0,rv,Online,8/5/2019,False,Trump,REP,43.0,C00580100
North Carolina,460,SurveyUSA,A,2113.0,rv,Online,8/5/2019,False,Trump,REP,43.0,C00580100
Texas,1474,University of Texas at Tyler,B/C,1261.0,rv,Online,8/4/2019,False,Biden,DEM,41.2,C00703975
Texas,1474,University of Texas at Tyler,B/C,1261.0,rv,Online,8/4/2019,False,Trump,REP,37.2,C00580100
Texas,1474,University of Texas at Tyler,B/C,1261.0,rv,Online,8/4/2019,False,Trump,REP,38.8,C00580100
Texas,1474,University of Texas at Tyler,B/C,1261.0,rv,Online,8/4/2019,False,Trump,REP,38.5,C00580100
Texas,1474,University of Texas at Tyler,B/C,1261.0,rv,Online,8/4/2019,False,Trump,REP,37.7,C00580100
Texas,1474,University of Texas at Tyler,B/C,1261.0,rv,Online,8/4/2019,False,Trump,REP,37.5,C00580100
Texas,1474,University of Texas at Tyler,B/C,1261.0,rv,Online,8/4/2019,False,Trump,REP,37.3,C00580100
North Carolina,988,Harper Polling,B/C,500.0,lv,Live Phone,8/4/2019,False,Biden,DEM,44.0,C00703975
North Carolina,988,Harper Polling,B/C,500.0,lv,Live Phone,8/4/2019,False,Trump,REP,45.0,C00580100
North Carolina,988,Harper Polling,B/C,500.0,lv,Live Phone,8/4/2019,False,Trump,REP,46.0,C00580100
North Carolina,988,Harper Polling,B/C,500.0,lv,Live Phone,8/4/2019,False,Trump,REP,47.0,C00580100
North Carolina,988,Harper Polling,B/C,500.0,lv,Live Phone,8/4/2019,False,Trump,REP,46.0,C00580100
Texas,1102,Emerson College,A-,1033.0,rv,IVR/Online,8/3/2019,False,Biden,DEM,50.8,C00703975
Texas,1102,Emerson College,A-,1033.0,rv,IVR/Online,8/3/2019,False,Trump,REP,49.2,C00580100
Texas,1102,Emerson College,A-,1033.0,rv,IVR/Online,8/3/2019,False,Trump,REP,49.4,C00580100
Texas,1102,Emerson College,A-,1033.0,rv,IVR/Online,8/3/2019,False,Trump,REP,51.9,C00580100
Texas,1102,Emerson College,A-,1033.0,rv,IVR/Online,8/3/2019,False,Trump,REP,52.0,C00580100
Texas,1102,Emerson College,A-,1033.0,rv,IVR/Online,8/3/2019,False,Trump,REP,52.4,C00580100
Texas,1102,Emerson College,A-,1033.0,rv,IVR/Online,8/3/2019,False,Trump,REP,52.8,C00580100
Texas,1102,Emerson College,A-,1033.0,rv,IVR/Online,8/3/2019,False,Trump,REP,53.8,C00580100
Washington,573,Zogby Interactive/JZ Analytics,C+,1265.0,lv,Online,8/1/2019,False,Biden,DEM,51.9,C00703975
Washington,573,Zogby Interactive/JZ Analytics,C+,1265.0,lv,Online,8/1/2019,False,Trump,REP,30.7,C00580100
Washington,573,Zogby Interactive/JZ Analytics,C+,1265.0,lv,Online,8/1/2019,False,Trump,REP,32.1,C00580100
Washington,573,Zogby Interactive/JZ Analytics,C+,1265.0,lv,Online,8/1/2019,False,Trump,REP,33.3,C00580100
Washington,573,Zogby Interactive/JZ Analytics,C+,1265.0,lv,Online,8/1/2019,False,Trump,REP,32.6,C00580100
Washington,573,Zogby Interactive/JZ Analytics,C+,1265.0,lv,Online,8/1/2019,False,Trump,REP,32.1,C00580100
Maine,1503,"Fabrizio, Lee & Associates",B/C,600.0,lv,Live Phone,7/31/2019,False,Biden,DEM,50.0,C00703975
Maine,1503,"Fabrizio, Lee & Associates",B/C,600.0,lv,Live Phone,7/31/2019,False,Trump,REP,44.0,C00580100
Arizona,1503,"Fabrizio, Lee & Associates",B/C,600.0,lv,Live Phone,7/31/2019,False,Biden,DEM,50.0,C00703975
Arizona,1503,"Fabrizio, Lee & Associates",B/C,600.0,lv,Live Phone,7/31/2019,False,Trump,REP,45.0,C00580100
Colorado,1503,"Fabrizio, Lee & Associates",B/C,600.0,lv,Live Phone,7/31/2019,False,Biden,DEM,51.0,C00703975
Colorado,1503,"Fabrizio, Lee & Associates",B/C,600.0,lv,Live Phone,7/31/2019,False,Trump,REP,42.0,C00580100
Kentucky,1503,"Fabrizio, Lee & Associates",B/C,600.0,lv,Live Phone,7/31/2019,False,Biden,DEM,41.0,C00703975
Kentucky,1503,"Fabrizio, Lee & Associates",B/C,600.0,lv,Live Phone,7/31/2019,False,Trump,REP,53.0,C00580100
North Carolina,1503,"Fabrizio, Lee & Associates",B/C,600.0,lv,Live Phone,7/31/2019,False,Biden,DEM,49.0,C00703975
North Carolina,1503,"Fabrizio, Lee & Associates",B/C,600.0,lv,Live Phone,7/31/2019,False,Trump,REP,45.0,C00580100
Texas,1474,University of Texas at Tyler,B/C,1414.0,rv,Online,7/27/2019,False,Biden,DEM,36.9,C00703975
Texas,1474,University of Texas at Tyler,B/C,1414.0,rv,Online,7/27/2019,False,Trump,REP,37.1,C00580100
Texas,1474,University of Texas at Tyler,B/C,1414.0,rv,Online,7/27/2019,False,Trump,REP,38.2,C00580100
Texas,1474,University of Texas at Tyler,B/C,1414.0,rv,Online,7/27/2019,False,Trump,REP,38.5,C00580100
Texas,1474,University of Texas at Tyler,B/C,1414.0,rv,Online,7/27/2019,False,Trump,REP,37.3,C00580100
Texas,1474,University of Texas at Tyler,B/C,1414.0,rv,Online,7/27/2019,False,Trump,REP,38.6,C00580100
Texas,1474,University of Texas at Tyler,B/C,1414.0,rv,Online,7/27/2019,False,Trump,REP,37.6,C00580100
Ohio,396,Quinnipiac University,B+,1431.0,rv,Live Phone,7/22/2019,False,Biden,DEM,50.0,C00703975
Ohio,396,Quinnipiac University,B+,1431.0,rv,Live Phone,7/22/2019,False,Trump,REP,42.0,C00580100
Ohio,396,Quinnipiac University,B+,1431.0,rv,Live Phone,7/22/2019,False,Trump,REP,46.0,C00580100
Ohio,396,Quinnipiac University,B+,1431.0,rv,Live Phone,7/22/2019,False,Trump,REP,46.0,C00580100
Ohio,396,Quinnipiac University,B+,1431.0,rv,Live Phone,7/22/2019,False,Trump,REP,44.0,C00580100
Ohio,396,Quinnipiac University,B+,1431.0,rv,Live Phone,7/22/2019,False,Trump,REP,44.0,C00580100
Ohio,396,Quinnipiac University,B+,1431.0,rv,Live Phone,7/22/2019,False,Trump,REP,44.0,C00580100
North Dakota,1450,1892 Polling,B/C,500.0,lv,Live Phone,7/17/2019,False,Biden,DEM,34.0,C00703975
North Dakota,1450,1892 Polling,B/C,500.0,lv,Live Phone,7/17/2019,False,Trump,REP,60.0,C00580100
Michigan,1486,Climate Nexus,,820.0,rv,Online,7/17/2019,False,Biden,DEM,49.0,C00703975
Michigan,1486,Climate Nexus,,820.0,rv,Online,7/17/2019,False,Trump,REP,36.0,C00580100
Michigan,1486,Climate Nexus,,820.0,rv,Online,7/17/2019,False,Trump,REP,37.0,C00580100
Michigan,1486,Climate Nexus,,820.0,rv,Online,7/17/2019,False,Trump,REP,38.0,C00580100
Michigan,1486,Climate Nexus,,820.0,rv,Online,7/17/2019,False,Trump,REP,38.0,C00580100
Michigan,1486,Climate Nexus,,820.0,rv,Online,7/17/2019,False,Trump,REP,37.0,C00580100
Michigan,1486,Climate Nexus,,820.0,rv,Online,7/17/2019,False,Trump,REP,37.0,C00580100
Maine,801,Gravis Marketing,C,767.0,rv,IVR/Online,6/24/2019,False,Trump,REP,47.0,C00580100
Maine,801,Gravis Marketing,C,767.0,rv,IVR/Online,6/24/2019,False,Biden,DEM,54.0,C00703975
Maine,801,Gravis Marketing,C,767.0,rv,IVR/Online,6/24/2019,False,Trump,REP,46.0,C00580100
Maine,801,Gravis Marketing,C,767.0,rv,IVR/Online,6/24/2019,False,Trump,REP,48.0,C00580100
Maine,801,Gravis Marketing,C,767.0,rv,IVR/Online,6/24/2019,False,Trump,REP,49.0,C00580100
Maine,801,Gravis Marketing,C,767.0,rv,IVR/Online,6/24/2019,False,Trump,REP,48.0,C00580100
North Carolina,383,Public Policy Polling,B,610.0,rv,IVR/Online,6/18/2019,False,Biden,DEM,49.0,C00703975
North Carolina,383,Public Policy Polling,B,610.0,rv,IVR/Online,6/18/2019,False,Trump,REP,46.0,C00580100
North Carolina,383,Public Policy Polling,B,610.0,rv,IVR/Online,6/18/2019,False,Trump,REP,47.0,C00580100
North Carolina,383,Public Policy Polling,B,610.0,rv,IVR/Online,6/18/2019,False,Trump,REP,47.0,C00580100
North Carolina,383,Public Policy Polling,B,610.0,rv,IVR/Online,6/18/2019,False,Trump,REP,47.0,C00580100
North Carolina,383,Public Policy Polling,B,610.0,rv,IVR/Online,6/18/2019,False,Trump,REP,48.0,C00580100
Florida,396,Quinnipiac University,B+,1279.0,rv,Live Phone,6/17/2019,False,Biden,DEM,50.0,C00703975
Florida,396,Quinnipiac University,B+,1279.0,rv,Live Phone,6/17/2019,False,Trump,REP,41.0,C00580100
Florida,396,Quinnipiac University,B+,1279.0,rv,Live Phone,6/17/2019,False,Trump,REP,42.0,C00580100
Florida,396,Quinnipiac University,B+,1279.0,rv,Live Phone,6/17/2019,False,Trump,REP,43.0,C00580100
Florida,396,Quinnipiac University,B+,1279.0,rv,Live Phone,6/17/2019,False,Trump,REP,44.0,C00580100
Florida,396,Quinnipiac University,B+,1279.0,rv,Live Phone,6/17/2019,False,Trump,REP,43.0,C00580100
Florida,396,Quinnipiac University,B+,1279.0,rv,Live Phone,6/17/2019,False,Trump,REP,44.0,C00580100
Florida,1357,St. Pete Polls,C,3095.0,lv,Automated Phone,6/16/2019,False,Biden,DEM,47.3,C00703975
Florida,1357,St. Pete Polls,C,3095.0,lv,Automated Phone,6/16/2019,False,Trump,REP,46.8,C00580100
South Carolina,1365,Change Research,C-,2312.0,rv,Online,6/14/2019,False,Biden,DEM,38.0,C00703975
South Carolina,1365,Change Research,C-,2312.0,rv,Online,6/14/2019,False,Trump,REP,54.0,C00580100
South Carolina,1365,Change Research,C-,2312.0,rv,Online,6/14/2019,False,Trump,REP,54.0,C00580100
South Carolina,1365,Change Research,C-,2312.0,rv,Online,6/14/2019,False,Trump,REP,54.0,C00580100
South Carolina,1365,Change Research,C-,2312.0,rv,Online,6/14/2019,False,Trump,REP,54.0,C00580100
Wisconsin,1483,Optimus,B/C,535.0,lv,Live Phone/Text,6/13/2019,False,Biden,DEM,46.0,C00703975
Wisconsin,1483,Optimus,B/C,535.0,lv,Live Phone/Text,6/13/2019,False,Trump,REP,40.0,C00580100
Wisconsin,1483,Optimus,B/C,535.0,lv,Live Phone/Text,6/13/2019,False,Trump,REP,40.0,C00580100
Wisconsin,1483,Optimus,B/C,535.0,lv,Live Phone/Text,6/13/2019,False,Trump,REP,41.0,C00580100
Wisconsin,1483,Optimus,B/C,535.0,lv,Live Phone/Text,6/13/2019,False,Trump,REP,41.0,C00580100
Michigan,1483,Optimus,B/C,587.0,lv,Live Phone/Text,6/13/2019,False,Biden,DEM,46.0,C00703975
Michigan,1483,Optimus,B/C,587.0,lv,Live Phone/Text,6/13/2019,False,Trump,REP,43.0,C00580100
Michigan,1483,Optimus,B/C,587.0,lv,Live Phone/Text,6/13/2019,False,Trump,REP,44.0,C00580100
Michigan,1483,Optimus,B/C,587.0,lv,Live Phone/Text,6/13/2019,False,Trump,REP,43.0,C00580100
Michigan,1483,Optimus,B/C,587.0,lv,Live Phone/Text,6/13/2019,False,Trump,REP,44.0,C00580100
Pennsylvania,1483,Optimus,B/C,565.0,lv,Live Phone/Text,6/13/2019,False,Biden,DEM,43.0,C00703975
Pennsylvania,1483,Optimus,B/C,565.0,lv,Live Phone/Text,6/13/2019,False,Trump,REP,42.0,C00580100
Pennsylvania,1483,Optimus,B/C,565.0,lv,Live Phone/Text,6/13/2019,False,Trump,REP,44.0,C00580100
Pennsylvania,1483,Optimus,B/C,565.0,lv,Live Phone/Text,6/13/2019,False,Trump,REP,45.0,C00580100
